metH,cobalamin-dependent methionine synthase,948522
yjbB,putative inorganic phosphate export protein YjbB,948521
pepE,peptidase E,948520
rluF,23S rRNA pseudouridine(2604) and tRNA(Tyr) pseudouridine(35) synthase,948519
yjbD,DUF3811 domain-containing protein YjbD,948518
lysC,aspartate kinase III,948531
pgi,glucose-6-phosphate isomerase,948535
yjbE,uncharacterized protein YjbE,948534
yjbF,lipoprotein YjbF,948533
yjbG,capsule biosynthesis GfcC family protein YjbG,948526
yjbH,putative lipoprotein YjbH,948527
yjbT,PF17089 family protein YjbT,5061528
psiE,putative phosphate starvation-inducible protein PsiE,948528
xylE,D-xylose:H(+) symporter,948529
malG,maltose ABC transporter membrane subunit MalG,948530
malF,maltose ABC transporter membrane subunit MalF,948532
malE,maltose ABC transporter periplasmic binding protein,948538
malK,maltose ABC transporter ATP binding subunit,948537
lamB,maltose outer membrane channel/phage lambda receptor protein,948548
malM,maltose regulon periplasmic protein,948547
ubiC,chorismate lyase,948545
ubiA,4-hydroxybenzoate octaprenyltransferase,948540
plsB,glycerol-3-phosphate 1-O-acyltransferase,948541
dgkA,diacylglycerol kinase,948543
lexA,DNA-binding transcriptional repressor LexA,948544
dinF,DNA damage-inducible protein F,948554
yjbJ,putative stress response protein YjbJ,948553
zur,DNA-binding transcriptional repressor Zur,948552
yjbL,uncharacterized protein YjbL,948551
yjbM,DUF2713 domain-containing protein YjbM,948550
dusA,tRNA-dihydrouridine synthase A,948558
pspG,phage shock protein G,948557
qorA,putative quinone oxidoreductase 1,948556
dnaB,replicative DNA helicase,948555
alr,alanine racemase 1,948564
tyrB,tyrosine aminotransferase,948563
yjbS,uncharacterized protein YjbS,5061529
aphA,acid phosphatase/phosphotransferase,948562
yjbQ,PF01894 family protein YjbQ,948561
yjbR,PF04237 family protein YjbR,948560
uvrA,UvrABC excision nuclease subunit A,948559
ssb,ssDNA-binding protein,948570
yjcB,uncharacterized protein YjcB,948569
pdeC,cyclic di-GMP phosphodiesterase PdeC,948568
soxS,DNA-binding transcriptional dual regulator SoxS,948567
soxR,DNA-binding transcriptional dual regulator SoxR,948566
ghxP,guanine/hypoxanthine transporter GhxP,948565
yjcE,putative transporter YjcE,948577
yjcF,pentapeptide repeat-containing protein YjcF,948576
actP,acetate/glycolate:cation symporter,948575
yjcH,DUF485 domain-containing inner membrane protein YjcH,948574
acs,acetyl-CoA synthetase (AMP-forming),948572
ytcB,protein YtcB,71004578
nrfA,cytochrome c552 nitrite reductase,948571
nrfB,periplasmic nitrite reductase penta-heme c-type cytochrome,948573
nrfC,putative menaquinol-cytochrome c reductase 4Fe-4S subunit,948581
nrfD,putative menaquinol-cytochrome c reductase subunit NrfD,948580
nrfE,putative cytochrome c-type biogenesis protein NrfE,948579
nrfF,putative formate-dependent nitrite reductase complex subunit NrfF,948578
nrfG,putative formate-dependent nitrite reductase complex subunit NrfG,948592
gltP,glutamate/aspartate : H(+) symporter GltP,948591
yjcO,Sel1 repeat-containing protein YjcO,948586
fdhF,formate dehydrogenase H,948584
mdtP,putative multidrug efflux pump outer membrane channel,948583
mdtO,putative multidrug efflux pump subunit MdtO,948582
mdtN,putative multidrug efflux pump membrane fusion protein,948598
ytcA,putative lipoprotein YtcA,5061530
yjcS,linear primary-alkylsulfatase,948597
alsK,D-allose kinase,948596
alsE,D-allulose-6-phosphate 3-epimerase,948595
alsC,D-allose ABC transporter membrane subunit,948594
alsA,D-allose ABC transporter ATP binding subunit,948593
alsB,D-allose ABC transporter periplasmic binding protein,948604
alsR,DNA-binding transcriptional repressor AlsR,948603
rpiB,allose-6-phosphate isomerase/ribose-5-phosphate isomerase B,948602
yjdP,protein YjdP,2847754
phnP,5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase,948600
phnO,aminoalkylphosphonate N-acetyltransferase,948599
phnN,ribose 1,5-bisphosphate phosphokinase,948608
phnM,RPnTP hydrolase,948613
phnL,carbon-phosphorus lyase ATP-binding protein PhnL,948612
phnK,carbon-phosphorus lyase ATP-binding protein PhnK,948611
phnJ,carbon-phosphorus lyase core complex subunit PhnJ,948606
phnI,carbon-phosphorus lyase core complex subunit PhnI,948605
phnH,carbon-phosphorus lyase core complex subunit PhnH,948619
phnG,carbon-phosphorus lyase core complex subunit PhnG,948618
phnF,putative transcriptional regulator PhnF,948617
phnE1,phosphonate/phosphate ABC transporter membrane subunit PhnE1,38094977
phnD,phosphonate/phosphate ABC transporter periplasmic binding protein,948624
phnC,phosphonate/phosphate ABC transporter ATP binding subunit,948623
yjdN,PF06983 family protein YjdN,948622
yjdM,zinc ribbon domain-containing protein YjdM,948621
rdcA,regulator of diguanylate cyclase RdcA,948620
rdcB,regulator of diguanylate cyclase RdcB,948633
proP,osmolyte:H(+) symporter ProP,948626
pmrR,small regulatory membrane protein PmrR,11115379
basS,sensor histidine kinase BasS,948632
basR,DNA-binding transcriptional dual regulator BasR,948631
eptA,phosphoethanolamine transferase EptA,948629
adiC,arginine:agmatine antiporter,948628
adiY,DNA-binding transcriptional activator AdiY,948627
adiA,arginine decarboxylase, degradative,948638
melR,DNA-binding transcriptional dual regulator MelR,948637
melA,alpha-galactosidase,948636
melB,melibiose:H(+)/Na(+)/Li(+) symporter,948635
yjdF,DUF2238 domain-containing inner membrane protein YjdF,948634
fumB,fumarase B,948642
dcuB,anaerobic C4-dicarboxylate transporter DcuB,948641
dcuR,DNA-binding transcriptional activator DcuR,948640
dcuS,sensor histidine kinase DcuS,948639
yjdI,PF06902 family protein YjdI,948648
yjdJ,putative N-acetyltransferase YjdJ,948647
ghoS,antitoxin of the GhoTS toxin-antitoxin system,948646
ghoT,toxin of the GhoTS toxin-antitoxin system,1450308
lysU,lysyl-tRNA synthetase,948645
dtpC,dipeptide/tripeptide:H(+) symporter DtpC,948644
cadA,lysine decarboxylase 1,948643
cadB,lysine:cadaverine antiporter,948654
cadC,DNA-binding transcriptional activator CadC,948653
dicD,DNA-binding transcriptional regulator DicD,948650
dsbD,thiol-disulfide exchange protein DsbD,948649
cutA,copper binding protein CutA,948660
dcuA,C4-dicarboxylate transporter DcuA,948659
aspA,aspartate ammonia-lyase,948658
fxsA,protein FxsA,948657
yjeH,L-methionine/branched chain amino acid exporter,948656
groS,cochaperonin GroES,948655
groL,chaperonin GroEL,948665
yjeI,DUF4156 domain-containing lipoprotein YjeI,948664
yjeJ,protein YjeJ,948663
epmB,lysine 2,3-aminomutase,948662
efp,protein chain elongation factor EF-P,948661
ecnA,entericidin A lipoprotein, antidote to entericidin B,2847736
ecnB,bacteriolytic entericidin B lipoprotein,2847737
gdx,guanidinium exporter,948671
blc,outer membrane lipocalin protein,948670
ampC,beta-lactamase,948669
frdD,fumarate reductase membrane protein FrdD,948668
frdC,fumarate reductase membrane protein FrdC,948680
frdB,fumarate reductase [Fe-S] protein,948666
frdA,fumarate reductase flavoprotein subunit,948667
epmA,EF-P-lysine lysyltransferase,948672
yjeM,putative transporter YjeM,948679
yjeN,uncharacterized protein YjeN,948678
yjeO,DUF2645 domain-containing inner membrane protein YjeO,948677
mscM,miniconductance mechanosensitive channel MscM,948676
psd,phosphatidylserine decarboxylase proenzyme,948673
rsgA,ribosome small subunit-dependent GTPase A,948674
orn,oligoribonuclease,948675
yjeV,uncharacterized protein YjeV,7751630
queG,epoxyqueuosine reductase,948686
nnr,NAD(P)HX epimerase/NAD(P)HX dehydratase,948685
tsaE,N(6)-L-threonylcarbamoyladenine synthase, TsaE subunit,948684
amiB,N-acetylmuramoyl-L-alanine amidase B,948683
mutL,DNA mismatch repair protein MutL,948691
miaA,tRNA dimethylallyltransferase,948690
hfq,RNA-binding protein Hfq,948689
hflX,ribosome rescue factor HflX,948688
hflK,regulator of FtsH protease,948698
hflC,regulator of FtsH protease,948697
yjeT,DUF2065 domain-containing protein YjeT,948696
purA,adenylosuccinate synthetase,948695
nsrR,DNA-binding transcriptional regulator NsrR,948693
rnr,RNase R,948692
rlmB,23S rRNA 2'-O-ribose G2251 methyltransferase,948694
yjfI,DUF2170 domain-containing protein YjfI,948704
yjfJ,PspA family protein YjfJ,948703
yjfK,DUF2491 domain-containing protein YjfK,948702
yjfL,DUF350 domain-containing inner membrane protein YjfL,948701
yjfM,DUF1190 domain-containing protein YjfM,948700
yjfC,peptide--spermidine ligase YjfC,948699
aidB,isovaleryl-CoA dehydrogenase and DNA-binding transcriptional repressor,948710
yjfN,protease activator YjfN,948709
bsmA,DUF1471 domain-containing putative lipoprotein BsmA,948708
yjfP,carboxylesterase,948707
ulaR,DNA-binding transcriptional repressor UlaR,948706
ulaG,L-ascorbate-6-phosphate lactonase,948705
ulaA,L-ascorbate specific PTS enzyme IIC component,948717
ulaB,L-ascorbate specific PTS enzyme IIB component,948716
ulaC,L-ascorbate specific PTS enzyme IIA component,948715
ulaD,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,948714
ulaE,L-ribulose-5-phosphate 3-epimerase UlaE,948712
ulaF,L-ribulose-5-phosphate 4-epimerase UlaF,948711
yjfY,DUF1471 domain-containing protein YjfY,948713
rpsF,30S ribosomal subunit protein S6,948723
priB,primosomal replication protein N,948722
rpsR,30S ribosomal subunit protein S18,948721
rplI,50S ribosomal subunit protein L9,948720
yjfZ,DUF2686 domain-containing protein YjfZ,948719
ytfB,cell division protein YtfB,948727
fklB,peptidyl-prolyl cis-trans isomerase FklB,948726
cycA,D-serine/alanine/glycine:H(+)symporter,948725
ytfE,[Fe-S] cluster repair protein YtfE,948724
ytfF,inner membrane protein YtfF,948732
qorB,NAD(P)H:quinone oxidoreductase,948731
ytfH,putative transcriptional regulator YtfH,948730
cpdB,2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase,948729
cysQ,3'(2'),5'-bisphosphate nucleotidase,948728
ytfI,protein YtfI,948738
ytfJ,PF09695 family protein YtfJ,948737
ytfK,stringent response modulator YtfK,948736
paeA,putative cadaverine/putrescine exporter,948735
msrA,methionine sulfoxide reductase A,948734
tamA,translocation and assembly module subunit TamA,948733
tamB,translocation and assembly module subunit TamB,948742
ytfP,gamma-glutamylamine cyclotransferase family protein YtfP,948741
chpS,ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system,948739
chpB,endoribonuclease toxin ChpB,948747
ppa,inorganic pyrophosphatase,948748
ytfQ,galactofuranose ABC transporter periplasmic binding protein,948746
ytfR,galactofuranose ABC transporter putative ATP binding subunit,2847725
ytfT,galactofuranose ABC transporter putative membrane subunit YtfT,948743
yjfF,galactofuranose ABC transporter putative membrane subunit YjtF,948754
fbp,fructose-1,6-bisphosphatase 1,948753
mpl,UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate ligase,948752
yjgA,putative ribosome biogenesis factor YjgA,948751
tldE,metalloprotease subunit TldE,948750
nrdG,anaerobic ribonucleoside-triphosphate reductase activating protein,948757
nrdD,anaerobic ribonucleoside-triphosphate reductase,948755
treC,trehalose-6-phosphate hydrolase,948762
treB,trehalose-specific PTS enzyme IIBC component,948761
treR,DNA-binding transcriptional repressor TreR,948760
mgtL,leader peptide MgtL,9797237
mgtA,Mg(2(+)) importing P-type ATPase,948778
ridA,enamine/imine deaminase, redox-regulated chaperone,948771
pyrI,aspartate carbamoyltransferase, PyrI subunit,948763
pyrB,aspartate carbamoyltransferase catalytic subunit,948767
pyrL,pyrBI operon leader peptide,948768
yjgH,RutC family protein YjgH,948769
bdcA,c-di-GMP-binding biofilm dispersal mediator protein,948765
bdcR,putative transcriptional regulator BdcR,948775
tabA,DUF386 domain-containing toxin-antitoxin biofilm protein TabA,948777
yjgL,protein YjgL,948776
argI,ornithine carbamoyltransferase ArgI,948774
rraB,ribonuclease E inhibitor protein B,948773
yjgM,putative N-acetyltransferase YjgM,948772
yjgN,inner membrane protein YjgN,948784
valS,valine--tRNA ligase,948785
holC,DNA polymerase III subunit chi,948787
pepA,aminopeptidase A/I,948791
ytgB,protein YtgB,71004580
ytgA,protein YtgA,63925665
lptF,lipopolysaccharide transport system protein LptF,948795
lptG,lipopolysaccharide transport system protein LptG,945324
yjgR,DUF853 domain-containing protein YjgR,948978
idnR,DNA-binding transcriptional dual regulator IdnR,949058
idnT,L-idonate/5-ketogluconate/gluconate transporter,948798
idnO,5-keto-D-gluconate 5-reductase,947109
idnD,L-idonate 5-dehydrogenase,944769
idnK,D-gluconate kinase, thermosensitive,946066
ahr,NADPH-dependent aldehyde reductase Ahr,948802
insC6,IS2 insertion element repressor InsA,948781
insD6,IS2 insertion element protein InsB,948779
yjgZ,uncharacterized protein YjgZ,948804
insG,IS4 putative transposase,948805
nanX,2,7-anhydro-N-acetylneuraminate transporter NanX,948807
nanY,2,7-anhydro-N-acetylneuraminate hydratase,948808
ythA,uncharacterized protein YthA,5625581
insO,KpLE2 phage-like element; IS911B regulator fragment,5061531
insI3,IS30 transposase,948815
fecE,ferric citrate ABC transporter ATP binding subunit,948819
fecD,ferric citrate ABC transporter membrane subunit FecD,946816
fecC,ferric citrate ABC transporter membrane subunit FecC,948826
fecB,ferric citrate ABC transporter periplasmic binding protein,946838
fecA,ferric citrate outer membrane transporter,946427
fecR,ferric citrate regulator FecR,949104
fecI,RNA polymerase sigma factor FecI,946839
ykiE,protein YkiE,63925666
insA7,IS1 repressor protein InsA,948830
yjhU,putative DNA-binding transcriptional regulator YjhU,948827
yjhF,putative transporter YjhF,949102
yjhG,D-xylonate dehydratase,946829
yjhH,putative 2-dehydro-3-deoxy-D-pentonate aldolase,948825
yjhI,putative DNA-binding transcriptional regulator YjhI,949100
sgcR,putative DNA-binding transcriptional regulator SgcR,946830
sgcE,putative epimerase SgcE,948829
sgcA,putative PTS enzyme IIA component SgcA,948831
sgcQ,putative nucleoside triphosphatase,948834
sgcC,putative PTS enzyme IIC component SgcC,946849
sgcB,putative PTS enzyme IIB component SgcB,1450295
sgcX,putative endoglucanase with Zn-dependent exopeptidase domain,948840
yjhP,putative methyltransferase YjhP,946851
yjhQ,putative acetyltransferase TopAI antitoxin YjhQ,949059
topAI,toxin of the TopAI-YjhQ toxin-antitoxin system, TopA inhibitor,1450297
ythB,protein YthB,63925667
nanS,N-acetyl-9-O-acetylneuraminate esterase,948835
nanM,N-acetylneuraminate mutarotase,949106
nanC,N-acetylneuraminate outer membrane channel,946843
fimB,Type 1 fimbriae regulatory protein FimB,948832
fimE,regulator for fimA,948836
fimA,type 1 fimbriae major subunit,948838
fimI,putative fimbrial protein FimI,948841
fimC,type 1 fimbriae periplasmic chaperone,948843
fimD,type I fimbriae usher protein,948844
fimF,type 1 fimbriae minor subunit FimF,948845
fimG,type 1 fimbriae minor subunit FimG,948846
fimH,type 1 fimbriae D-mannose specific adhesin,948847
gntP,fructuronate transporter,948848
uxuA,D-mannonate dehydratase,947082
uxuB,D-mannonate oxidoreductase,946795
uxuR,DNA-binding transcriptional repressor UxuR,948849
yjiC,DUF2686 domain-containing protein YjiC,948850
ytiC,protein YtiC,38094978
ytiD,protein YtiD,38094979
idlP,iraD leader peptide,38094980
iraD,anti-adaptor protein IraD,948851
hypT,DNA-binding transcriptional dual regulator HypT,948852
iadA,isoaspartyl dipeptidase,948853
yjiG,Gate family protein YjiG,948854
yjiH,uncharacterized protein YjiH,948856
kptA,RNA 2'-phosphotransferase,948858
yjiJ,putative transporter YjiJ,948859
yjiK,PF06977 family protein YjiK,948957
ytiA,uncharacterized protein YtiA,38094981
yjiL,putative ATPase, activator of (R)-hydroxyglutaryl-CoA dehdratase,948837
yjiM,putative dehydratase subunit,945789
yjiN,DUF445 domain-containing protein YjiN,948860
mdtM,multidrug efflux pump/bile salt:H(+) antiporter/Na(+):H(+) antiporter/K(+):H(+) antiporter,948861
ytiE,protein YtiE,71004581
yjiR,fused putative DNA-binding transcriptional regulator/putative aminotransferase YjiR,949089
yjiS,DUF1127 domain-containing protein YjiS,948903
yjiT,putative uncharacterized protein YjiT,945056
mcrC,Type IV methyl-directed restriction enzyme EcoKMcrBC subunit,948880
mcrB,5-methylcytosine-specific restriction enzyme subunit McrB,949122
mcrB,mcrB-S,949122
symE,nucleoid-associated protein SymE,949088
hsdS,type I restriction enzyme EcoKI specificity subunit,948867
hsdM,type I restriction enzyme EcoKI methylase subunit,948872
hsdR,type I restriction enzyme EcoKI endonuclease subunit,948878
mrr,Type IV methyl-directed restriction enzyme EcoKMrr,948898
yjiA,P-loop guanosine triphosphatase YjiA,948882
yjiX,PF04328 family protein YjiX,949090
btsT,pyruvate:H(+) symporter,948914
tsr,methyl-accepting chemotaxis protein Tsr,948884
lgoT,galactonate:H(+) symporter,948879
lgoR,putative DNA-binding transcriptional regulator LgoR,948881
lgoD,L-galactonate oxidoreductase,948883
opgB,phosphoglycerol transferase I,948888
yjjA,DUF2501 domain-containing protein YjjA,948887
dnaC,DNA replication protein DnaC,948864
dnaT,primosomal protein DnaT,948813
yjjB,putative succinate exporter YjjB,948811
yjjP,putative succinate exporter YjjP,948812
yjjQ,DNA-binding transcriptional repressor YjjQ,948896
bglJ,DNA-binding transcriptional regulator BglJ,948889
fhuF,ferric-siderophore reductase FhuF,948891
yjjZ,DUF1435 domain-containing protein YjjZ,1450313
rsmC,16S rRNA m(2)G1207 methyltransferase,948892
